AccountID,TransactionAmount,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDay,Location_Encoded,Channel_Encoded,Merchant_Encoded,TransactionAmount_Scaled,TransactionDay_Scaled,Cluster_KMeans,Cluster_Agglo,Cluster_KMeans_Opt
AC00481,5.2900000000000205,San Francisco,D000121,62.27.235.199,M008,Online,32,Doctor,132,1,12896.68,2024-11-04 08:11:04,71.99999999999999,37,2,7,-1.0883297972478057,-1.0496688518602373,0,1,0
AC00166,401.37,Los Angeles,D000404,1.198.76.182,M031,Branch,43,Engineer,251,1,8208.54,2024-11-04 08:11:41,261.0,20,1,30,0.5038150109229023,0.7291307625451638,0,1,0
AC00438,145.4,Tucson,D000069,49.174.157.140,M044,Online,38,Engineer,24,1,5244.49,2024-11-04 08:09:52,187.0,40,2,43,-0.5251218365509821,0.032669537857334875,1,2,0
AC00090,556.34,Seattle,D000377,59.127.135.25,M031,Online,37,Doctor,46,1,11935.14,2024-11-04 08:07:12,292.0,39,2,30,1.1267565402155064,1.0208915458603354,0,1,0
AC00041,34.31,Philadelphia,D000353,167.95.191.52,M094,ATM,24,Student,251,1,1484.76,2024-11-04 08:11:26,118.0,30,0,93,-0.9716764889941348,-0.6167334959732084,2,0,1
AC00141,780.59,Tucson,D000451,191.25.177.160,M058,Online,23,Student,145,1,6513.34,2024-11-04 08:07:01,179.0,40,2,57,2.028186739246715,-0.042623567514322315,1,2,1
AC00410,282.65,Fort Worth,D000626,135.73.131.111,M012,ATM,35,Doctor,161,1,13801.15,2024-11-04 08:08:51,67.00000000000001,13,0,11,0.026589623056747676,-1.0967270427175229,0,1,0
AC00362,305.27,Las Vegas,D000657,57.166.147.242,M059,Online,68,Doctor,147,1,12958.65,2024-11-04 08:09:31,270.0,19,2,58,0.11751649530685225,0.8138355060882781,1,2,1
AC00315,185.81,Austin,D000696,201.114.165.141,M033,Online,32,Doctor,116,1,9588.71,2024-11-04 08:10:15,263.0,2,2,32,-0.3626835117222144,0.7479540388880781,0,1,0
AC00092,66.00999999999999,Milwaukee,D000317,49.172.82.247,M042,Online,49,Engineer,179,1,3475.99,2024-11-04 08:07:05,279.0,25,2,41,-0.8442502356639707,0.8985402496313926,1,2,0
AC00133,447.95,Tucson,D000442,19.20.13.234,M002,Branch,29,Engineer,75,1,7544.4,2024-11-04 08:09:20,11.0,40,1,1,0.691055227961358,-1.6237787803191233,0,1,0
AC00069,279.3,Oklahoma City,D000674,77.21.150.75,M079,ATM,19,Student,48,1,1193.61,2024-11-04 08:07:20,173.0,28,0,78,0.013123441711131091,-0.0990933965430652,2,0,1
AC00498,26.74999999999997,Indianapolis,D000537,131.41.45.13,M096,Online,33,Doctor,27,1,12063.77,2024-11-04 08:07:00,128.0,16,2,95,-1.0020658415233477,-0.5226171142586369,2,0,1
AC00006,611.15,Detroit,D000044,51.250.46.149,M009,ATM,27,Student,121,1,892.83,2024-11-04 08:09:23,223.0,11,0,8,1.3470793460522978,0.3714885120297922,0,1,0
AC00104,275.2,New York,D000122,59.12.96.11,M058,Online,54,Engineer,81,1,1230.12,2024-11-04 08:09:50,236.0,27,2,57,-0.003357556353653646,0.49383980825873514,1,2,1
AC00311,427.79,San Jose,D000018,203.99.96.114,M016,Branch,18,Student,189,1,1479.67,2024-11-04 08:08:54,52.0,38,1,15,0.6100169545501243,-1.2379016152893803,0,1,0
AC00144,469.13,San Antonio,D000501,63.191.171.41,M009,ATM,54,Doctor,139,1,1265.28,2024-11-04 08:07:30,338.0,35,0,8,0.7761936521106602,1.4538269017473642,0,1,0
AC00157,102.81,Seattle,D000076,21.28.32.1,M074,Branch,76,Retired,47,1,3228.87,2024-11-04 08:08:07,338.0,39,1,73,-0.6963232286434646,1.4538269017473642,2,0,1
AC00171,22.610000000000042,Seattle,D000255,76.136.92.235,M099,Online,19,Student,145,1,1111.67,2024-11-04 08:06:47,355.0,39,2,98,-1.0187076298131543,1.6138247506621357,2,0,1
AC00374,68.28,Boston,D000649,148.112.151.27,M100,Online,56,Engineer,293,1,3213.16,2024-11-04 08:08:24,159.0,4,2,99,-0.8351253903939557,-0.23085633094346528,2,0,1
AC00219,33.650000000000006,New York,D000470,49.31.186.82,M067,Online,63,Doctor,146,1,12719.93,2024-11-04 08:07:24,261.0,27,2,66,-0.9743295277070027,0.7291307625451638,1,2,1
AC00405,362.68,Miami,D000280,172.111.76.65,M014,ATM,63,Retired,137,1,2040.77,2024-11-04 08:06:30,16.0,24,0,13,0.348290665770093,-1.5767205894618375,0,1,0
AC00075,73.23000000000002,San Francisco,D000128,66.226.179.193,M090,Branch,20,Student,172,1,1309.85,2024-11-04 08:12:22,174.0,37,1,89,-0.8152276000474474,-0.08968175837160805,2,0,1
AC00136,654.49,Austin,D000380,167.104.180.235,M060,Online,25,Student,104,1,164.61,2024-11-04 08:08:39,324.0,2,2,59,1.5212955548639484,1.3220639673469643,1,0,1
AC00056,18.560000000000002,Memphis,D000189,41.82.55.163,M094,Branch,49,Engineer,161,1,4230.37,2024-11-04 08:07:40,114.0,22,1,93,-1.0349876400966613,-0.654380048659037,2,0,1
AC00368,389.05,Dallas,D000379,7.105.184.86,M075,ATM,27,Student,41,1,761.0,2024-11-04 08:11:28,6.0,9,0,74,0.45429162161603714,-1.670836971176409,2,0,1
AC00261,7.3799999999999955,Houston,D000011,156.96.135.18,M076,Online,67,Retired,105,1,2923.83,2024-11-04 08:10:18,74.0,15,2,75,-1.079928507990391,-1.030845575517323,2,0,1
AC00090,109.48000000000002,Baltimore,D000122,17.36.132.202,M008,Online,61,Retired,93,1,7372.47,2024-11-04 08:07:26,177.0,3,2,7,-0.6695114586209978,-0.06144684385723661,0,1,0
AC00297,66.91,Seattle,D000509,51.196.87.214,M047,ATM,39,Doctor,85,1,871.1,2024-11-04 08:10:19,30.0,39,0,46,-0.8406324556009692,-1.4449576550614374,1,2,0
AC00144,335.48,Oklahoma City,D000211,107.247.202.71,M040,Branch,45,Engineer,155,1,3023.16,2024-11-04 08:06:45,61.000000000000014,28,1,39,0.23895331275493634,-1.1531968717462657,1,2,0
AC00207,38.139999999999986,Albuquerque,D000572,113.134.242.82,M026,Online,19,Student,174,1,1119.21,2024-11-04 08:09:59,362.0,0,2,25,-0.9562808249482507,1.6797062178623359,0,1,0
AC00443,1076.98,Detroit,D000474,49.31.186.82,M090,Branch,60,Doctor,173,1,11833.73,2024-11-04 08:09:33,354.0,11,1,89,3.2196021091056233,1.6044131124906786,2,0,1
AC00179,360.02,Dallas,D000072,49.31.186.82,M004,Online,68,Retired,68,1,6400.59,2024-11-04 08:08:53,40.0,9,2,3,0.33759811580611065,-1.350841273346866,0,1,0
AC00175,567.71,Memphis,D000605,6.204.110.7,M086,Online,63,Doctor,80,1,13884.24,2024-11-04 08:10:40,37.0,22,2,85,1.172461161678092,-1.3790761878612374,2,0,1
AC00386,218.19,Austin,D000626,165.35.58.173,M078,ATM,19,Student,185,1,620.83,2024-11-04 08:10:27,143.0,2,0,77,-0.23252382456667134,-0.38144254168677966,2,0,1
AC00067,209.99,Denver,D000381,125.89.163.224,M014,ATM,19,Student,40,1,1938.01,2024-11-04 08:11:39,250.0,10,0,13,-0.26548582069624055,0.6256027426591352,0,1,0
AC00369,11.019999999999982,Tucson,D000320,203.174.215.229,M008,Branch,19,Student,280,1,964.79,2024-11-04 08:06:56,317.0,40,1,7,-1.0652965975133628,1.2561825001467641,0,1,0
AC00257,83.43,New York,D000627,23.255.214.209,M012,Online,56,Retired,109,1,1870.16,2024-11-04 08:11:40,150.0,27,2,11,-0.7742260926667637,-0.3155610744865796,0,1,0
AC00059,344.97,Austin,D000264,214.67.148.245,M050,Online,34,Doctor,106,1,5577.94,2024-11-04 08:09:39,79.0,2,2,49,0.2771007936414745,-0.9837873846600371,1,2,1
AC00341,172.29,El Paso,D000474,72.128.135.172,M034,ATM,36,Engineer,283,1,8700.8,2024-11-04 08:08:42,30.0,12,0,33,-0.41703060777974826,-1.4449576550614374,0,1,0
AC00357,195.54,Omaha,D000144,161.195.172.148,M039,Online,60,Retired,255,1,2794.66,2024-11-04 08:09:01,198.0,29,2,38,-0.32357128948554265,0.1361975577433635,1,2,0
AC00455,101.23000000000002,Colorado Springs,D000696,171.150.178.172,M015,Online,45,Engineer,87,1,6169.71,2024-11-04 08:06:42,216.0,7,2,14,-0.702674442531845,0.30560704482959217,0,1,0
AC00346,180.46,Fresno,D000456,147.114.91.132,M001,ATM,25,Student,34,1,831.75,2024-11-04 08:11:23,71.99999999999999,14,0,0,-0.3841892043189456,-1.0496688518602373,0,1,0
AC00118,692.55,Charlotte,D000577,180.224.54.115,M058,Branch,53,Retired,109,1,2451.56,2024-11-04 08:12:17,65.99999999999999,5,1,57,1.6742874539726564,-1.1061386808889802,1,0,1
AC00275,147.31,Mesa,D000059,100.4.40.132,M005,Online,34,Doctor,92,1,13625.52,2024-11-04 08:07:58,163.0,23,2,4,-0.5174441033061679,-0.1932097782576367,0,1,0
AC00028,107.48000000000002,Los Angeles,D000624,120.32.147.210,M058,Branch,20,Student,103,1,1379.39,2024-11-04 08:12:07,38.0,20,1,57,-0.6775509698721123,-1.3696645496897801,1,2,1
AC00090,81.50999999999999,Washington,D000079,192.95.36.246,M059,Branch,25,Student,97,1,865.49,2024-11-04 08:07:15,222.0,42,1,58,-0.7819440234678336,0.3620768738583351,1,2,1
AC00367,365.48,Seattle,D000310,44.197.126.59,M082,Online,76,Retired,216,1,7147.4,2024-11-04 08:10:38,142.0,39,2,81,0.35954598152165324,-0.3908541798582368,2,0,1
AC00441,491.1,Houston,D000408,175.210.47.87,M067,Online,35,Engineer,125,1,7833.85,2024-11-04 08:07:32,156.0,15,2,66,0.8645076832041526,-0.25909124545783674,1,2,1
AC00266,452.8,Los Angeles,D000527,211.45.75.44,M034,Branch,80,Retired,151,1,4840.67,2024-11-04 08:07:34,328.0,20,1,33,0.7105510427453106,1.3597105200327928,0,2,0
AC00072,645.04,Memphis,D000515,10.191.172.154,M014,Branch,70,Retired,78,1,7361.47,2024-11-04 08:07:29,356.0,22,1,13,1.4833088642024324,1.623236388833593,0,1,0
AC00245,169.28,Philadelphia,D000227,218.238.171.184,M057,Branch,45,Doctor,114,1,5128.44,2024-11-04 08:11:54,86.0,30,1,56,-0.42913007221267546,-0.9179059174598371,1,2,1
AC00119,88.42000000000002,El Paso,D000443,37.143.57.20,M096,ATM,62,Doctor,91,1,12381.45,2024-11-04 08:09:15,291.0,12,0,95,-0.754167512095233,1.0114799076888783,2,0,1
AC00061,155.53,Baltimore,D000507,77.21.150.75,M041,ATM,29,Engineer,66,1,4008.05,2024-11-04 08:08:36,83.0,3,0,40,-0.4844017120640874,-0.9461408319742085,1,2,0
AC00080,991.8199999999999,Milwaukee,D000496,62.152.134.92,M042,Online,43,Engineer,300,1,3493.13,2024-11-04 08:10:11,338.0,25,2,41,2.877279720033169,1.4538269017473642,1,2,0
AC00254,39.24000000000001,Dallas,D000164,214.67.148.245,M095,ATM,77,Retired,106,1,6462.41,2024-11-04 08:11:18,318.0,9,0,94,-0.9518590937601377,1.2655941383182212,2,0,1
AC00218,152.01,Fort Worth,D000407,80.75.92.66,M095,ATM,42,Engineer,111,3,4625.12,2024-11-04 08:11:14,54.0,13,0,94,-0.4985512518660489,-1.219078338946466,2,0,1
AC00268,78.76999999999998,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,2024-11-04 08:06:41,128.0,19,0,84,-0.7929581538818605,-0.5226171142586369,2,0,1
AC00460,26.49999999999997,Indianapolis,D000175,9.230.41.239,M063,Online,48,Engineer,179,1,4854.83,2024-11-04 08:07:24,39.0,16,2,62,-1.003070780429737,-1.360252911518323,1,2,1
AC00257,83.62,Raleigh,D000554,202.21.120.44,M069,ATM,48,Doctor,146,1,12652.22,2024-11-04 08:12:06,173.0,33,0,68,-0.7734623390979078,-0.0990933965430652,2,0,1
AC00398,142.78,San Diego,D000499,80.75.92.66,M021,Branch,68,Doctor,150,1,11705.88,2024-11-04 08:12:22,129.0,36,1,20,-0.535653596289942,-0.5132054760871797,0,1,0
AC00162,55.99000000000001,El Paso,D000525,215.97.143.157,M037,ATM,35,Doctor,95,1,932.61,2024-11-04 08:07:20,317.0,12,0,36,-0.884528187032054,1.2561825001467641,1,2,0
AC00015,774.48,Louisville,D000233,76.136.92.235,M013,Branch,61,Doctor,31,1,11613.58,2024-11-04 08:08:33,65.0,21,1,12,2.0036260323745605,-1.1155503190604372,0,1,0
AC00462,105.37,Sacramento,D000327,164.75.163.220,M043,ATM,25,Student,160,1,1068.55,2024-11-04 08:09:44,131.0,34,0,42,-0.6860326542420381,-0.49438219974426545,1,2,0
AC00218,118.82999999999998,Virginia Beach,D000321,190.251.45.32,M039,Online,28,Student,295,1,1616.3,2024-11-04 08:08:28,177.0,41,2,38,-0.6319267435220378,-0.06144684385723661,1,1,0
AC00217,46.22,San Jose,D000638,49.31.186.82,M049,Branch,23,Student,217,1,471.28,2024-11-04 08:08:59,317.0,38,1,48,-0.9238011994937483,1.2561825001467641,1,2,0
AC00460,659.71,San Jose,D000095,150.83.4.238,M052,Branch,21,Student,148,1,106.86,2024-11-04 08:09:32,125.0,38,1,51,1.5422786792293572,-0.5508520287730083,1,2,1
AC00068,377.97,Miami,D000195,138.87.180.254,M028,Online,72,Retired,160,1,2457.1,2024-11-04 08:11:04,321.0,24,2,27,0.4097527292848631,1.2938290528325929,0,1,0
AC00214,114.1,Boston,D000275,65.149.11.248,M024,Branch,69,Retired,148,1,5882.12,2024-11-04 08:11:19,142.0,4,1,23,-0.6509401876309234,-0.3908541798582368,0,1,0
AC00266,11.300000000000011,Louisville,D000528,10.191.172.154,M044,Online,55,Retired,41,1,1938.99,2024-11-04 08:09:25,335.0,21,2,43,-1.0641710659382067,1.4255919872329927,1,2,0
AC00193,95.5,Omaha,D000362,177.116.108.246,M031,Online,57,Retired,17,1,4079.09,2024-11-04 08:08:19,142.0,29,2,30,-0.7257076422662879,-0.3908541798582368,0,1,0
AC00132,130.93,Houston,D000417,193.221.15.59,M061,Branch,28,Engineer,149,1,860.12,2024-11-04 08:11:18,39.0,15,1,60,-0.5832877004527952,-1.360252911518323,1,2,1
AC00241,272.97,Boston,D000638,66.226.179.193,M033,Online,68,Retired,174,1,7811.31,2024-11-04 08:10:58,107.0,4,2,32,-0.012321611398646116,-0.720261515859237,0,1,0
AC00015,73.35,San Francisco,D000340,9.230.41.239,M093,Branch,24,Student,47,1,1181.84,2024-11-04 08:09:57,71.99999999999999,37,1,92,-0.8147452293723806,-1.0496688518602373,2,0,1
AC00352,29.939999999999998,San Francisco,D000266,3.77.114.6,M063,ATM,58,Doctor,243,1,10915.54,2024-11-04 08:12:01,286.0,37,0,62,-0.98924282107782,0.9644217168315926,1,0,1
AC00396,307.24,San Jose,D000584,17.87.7.140,M096,ATM,19,Student,136,2,1670.72,2024-11-04 08:09:50,306.0,38,0,95,0.1254354138892001,1.1526544802607355,2,0,1
AC00174,50.52000000000001,Boston,D000377,151.247.130.190,M029,Online,20,Student,140,1,1121.19,2024-11-04 08:09:12,289.0,4,2,28,-0.9065162503038522,0.992656631345964,0,1,0
AC00024,820.46,Fort Worth,D000185,89.21.156.229,M041,Online,53,Engineer,243,1,5621.86,2024-11-04 08:10:23,93.0,13,2,40,2.1884543960376823,-0.852024450259637,1,2,0
AC00250,153.07,Detroit,D000503,92.214.76.157,M034,ATM,56,Engineer,116,1,8873.43,2024-11-04 08:12:06,93.0,11,0,33,-0.4942903109029582,-0.852024450259637,0,1,0
AC00373,52.94,Tucson,D000160,98.255.160.110,M052,Branch,41,Doctor,146,1,6990.92,2024-11-04 08:11:08,163.0,40,1,51,-0.8967884416900037,-0.1932097782576367,1,2,1
AC00030,384.41,Jacksonville,D000289,168.55.199.214,M093,ATM,60,Engineer,65,1,7831.56,2024-11-04 08:10:13,107.0,17,0,92,0.43563995551345164,-0.720261515859237,2,0,1
AC00422,235.42,Phoenix,D000424,105.87.212.115,M060,Branch,51,Retired,175,1,6173.23,2024-11-04 08:11:06,191.0,31,1,59,-0.16326343513832028,0.07031609054316347,1,2,1
AC00229,114.23000000000002,Dallas,D000213,106.244.1.47,M089,ATM,56,Doctor,64,1,9523.72,2024-11-04 08:06:35,158.0,9,0,88,-0.650417619399601,-0.24026796911492243,2,0,1
AC00002,12.620000000000005,El Paso,D000475,93.160.83.196,M068,Branch,33,Doctor,61,1,6420.47,2024-11-04 08:09:03,125.0,12,1,67,-1.0588649885124712,-0.5508520287730083,1,0,1
AC00227,997.3699999999999,Fort Worth,D000629,32.71.250.58,M053,ATM,23,Student,145,1,1146.09,2024-11-04 08:07:23,356.0,13,0,52,2.8995893637550116,1.623236388833593,1,2,1
AC00393,373.52,Colorado Springs,D000673,219.31.152.129,M026,ATM,35,Engineer,235,1,6430.41,2024-11-04 08:11:16,268.0,7,0,25,0.3918648167511332,0.7950122297453639,0,1,0
AC00042,336.05,San Antonio,D000044,89.237.88.251,M019,Branch,28,Student,164,1,1635.05,2024-11-04 08:12:13,114.0,35,1,18,0.24124457346150394,-0.654380048659037,0,1,0
AC00111,366.93,Houston,D000697,45.182.28.148,M078,Online,66,Retired,33,1,6697.79,2024-11-04 08:11:33,345.0,15,2,77,0.3653746271787112,1.5197083689475643,2,0,1
AC00178,112.26999999999998,Seattle,D000690,199.6.127.153,M007,Branch,58,Doctor,102,1,7369.89,2024-11-04 08:11:23,292.0,39,1,6,-0.6582963404256933,1.0208915458603354,0,1,0
AC00218,494.96,Sacramento,D000320,45.182.28.148,M067,ATM,40,Engineer,132,1,6903.68,2024-11-04 08:08:34,90.0,34,0,66,0.8800239399188033,-0.8802593647740086,1,0,1
AC00198,561.58,Sacramento,D000229,170.154.69.105,M022,Online,65,Doctor,23,1,11748.86,2024-11-04 08:06:32,174.0,34,2,21,1.1478200596934263,-0.08968175837160805,0,1,0
AC00060,440.94,San Antonio,D000133,189.20.224.220,M008,Online,42,Doctor,148,1,7303.23,2024-11-04 08:11:22,256.0,35,2,7,0.6628767410262018,0.6820725716878782,0,1,0
AC00397,71.9,Los Angeles,D000553,136.172.149.77,M013,Branch,29,Doctor,51,1,10619.35,2024-11-04 08:12:07,51.0,20,1,12,-0.8205738750294386,-1.2473132534608373,0,1,0
AC00338,256.66,Raleigh,D000377,101.223.82.253,M045,Online,54,Retired,137,1,1794.5,2024-11-04 08:06:55,198.0,33,2,44,-0.07788382565148455,0.1361975577433635,1,2,0
AC00101,166.55,Houston,D000386,148.25.159.90,M065,Branch,59,Doctor,99,1,12970.21,2024-11-04 08:09:36,194.0,15,1,64,-0.44010400507044667,0.09855100505753492,1,2,1
AC00384,276.26,Louisville,D000307,97.106.5.76,M024,Branch,56,Doctor,143,1,120.89,2024-11-04 08:11:47,44.0,21,1,23,0.0009033846094370275,-1.3131947206610373,0,1,0
AC00368,35.46000000000001,Indianapolis,D000674,83.80.89.29,M073,ATM,67,Doctor,164,1,5692.31,2024-11-04 08:10:12,199.0,16,0,72,-0.967053770024744,0.14560919591482066,2,0,1
AC00233,38.139999999999986,Portland,D000016,160.212.125.105,M072,Branch,50,Engineer,165,1,9879.87,2024-11-04 08:07:16,97.0,32,1,71,-0.9562808249482507,-0.8143778975738085,2,0,1
AC00375,506.26,Baltimore,D000670,200.136.146.93,M014,ATM,64,Retired,86,1,6266.65,2024-11-04 08:11:53,352.0,3,0,13,0.9254471784876,1.5855898361477643,0,1,0
AC00277,736.32,Indianapolis,D000503,64.15.0.66,M054,Online,31,Doctor,28,1,14268.95,2024-11-04 08:10:23,102.0,16,2,53,1.8502321577032967,-0.7673197067165227,1,2,1
AC00202,389.43,Austin,D000485,10.144.131.89,M005,ATM,52,Engineer,151,1,6449.83,2024-11-04 08:10:57,331.0,2,0,4,0.45581912875374886,1.3879454345471642,0,1,0
AC00142,25.580000000000013,Omaha,D000083,194.29.57.163,M048,ATM,60,Engineer,166,1,6741.41,2024-11-04 08:06:29,320.0,29,0,47,-1.0067689556052495,1.2844174146611356,1,2,0
AC00178,446.1,Seattle,D000444,78.69.172.205,M068,ATM,25,Student,243,1,1008.44,2024-11-04 08:08:30,262.0,39,0,67,0.6836186800540772,0.738542400716621,1,0,1
AC00130,147.74,Raleigh,D000064,12.246.170.239,M034,Branch,23,Student,15,1,1711.78,2024-11-04 08:12:18,248.0,33,1,33,-0.5157156083871782,0.6067794663162209,0,1,0
AC00293,46.22999999999999,Fresno,D000350,34.86.220.205,M015,Online,77,Retired,282,1,5107.75,2024-11-04 08:09:46,149.0,14,2,14,-0.9237610019374928,-0.3249727126580368,0,1,0
AC00449,265.37,Washington,D000633,173.252.44.183,M013,Branch,33,Engineer,77,1,5229.95,2024-11-04 08:09:20,146.0,42,1,12,-0.04287175415288116,-0.3532076271724082,0,1,0
AC00496,342.57,Boston,D000345,64.15.0.66,M100,Online,20,Student,91,1,339.16,2024-11-04 08:09:51,34.0,4,2,99,0.267453380140137,-1.4073111023756089,2,0,1
AC00370,417.26,New York,D000183,17.36.132.202,M049,Online,32,Doctor,45,1,10442.48,2024-11-04 08:11:53,58.000000000000014,27,2,48,0.5676889278130065,-1.1814317862606372,1,2,0
AC00341,33.629999999999995,Columbus,D000556,141.241.241.128,M024,Online,63,Retired,76,1,4324.4,2024-11-04 08:10:52,307.0,8,2,23,-0.9744099228195138,1.1620661184321928,0,1,0
AC00400,64.57999999999998,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,6292.29,2024-11-04 08:11:27,338.0,12,1,55,-0.8499984862085176,1.4538269017473642,1,2,1
AC00301,23.230000000000018,Miami,D000573,156.96.135.18,M064,Branch,21,Student,122,1,269.01,2024-11-04 08:09:54,110.0,24,1,63,-1.016215381325309,-0.6920266013448656,1,2,1
AC00249,160.52,Jacksonville,D000254,98.255.160.110,M034,ATM,78,Retired,112,1,5379.25,2024-11-04 08:07:59,219.0,17,0,33,-0.4643431314925568,0.3338419593439636,0,2,0
AC00239,278.88,Kansas City,D000350,184.185.209.72,M001,Branch,64,Doctor,179,2,1334.09,2024-11-04 08:09:44,272.0,18,1,0,0.01143514434839699,0.8326587824311925,0,1,0
AC00419,285.49,Charlotte,D000498,41.82.55.163,M071,Branch,53,Doctor,109,1,6366.84,2024-11-04 08:12:14,223.0,5,1,70,0.03800572903333034,0.3714885120297922,2,0,1
AC00435,71.87,Nashville,D000039,110.247.153.70,M057,ATM,22,Student,258,1,1839.1,2024-11-04 08:12:07,16.0,26,0,56,-0.8206944676982053,-1.5767205894618375,1,2,1
AC00012,308.8,Baltimore,D000256,65.164.3.100,M018,ATM,53,Retired,41,1,3966.54,2024-11-04 08:09:59,360.0,3,0,17,0.1317062326650694,1.6608829415194215,0,1,0
AC00438,135.35,Houston,D000219,218.54.207.160,M098,Branch,33,Engineer,82,1,9983.36,2024-11-04 08:07:24,209.0,15,1,97,-0.5655203805878324,0.23972557762939214,2,0,1
AC00345,288.43,Phoenix,D000136,7.105.184.86,M075,Branch,66,Retired,72,1,4577.09,2024-11-04 08:09:00,128.0,31,1,74,0.04982381057246859,-0.5226171142586369,2,0,1
AC00026,147.46,Albuquerque,D000380,78.69.172.205,M071,Online,65,Doctor,205,1,7458.03,2024-11-04 08:11:31,285.0,0,2,70,-0.5168411399623342,0.9550100786601354,2,0,1
AC00416,214.15,Detroit,D000531,210.228.226.64,M064,Branch,32,Engineer,217,1,6397.29,2024-11-04 08:10:59,303.0,11,1,63,-0.2487636372939225,1.124419565746364,1,0,1
AC00272,71.34,Miami,D000256,188.225.207.71,M021,Online,49,Engineer,144,3,6345.03,2024-11-04 08:09:43,240.0,24,2,20,-0.8228249381797507,0.5314863609445637,0,1,0
AC00468,170.36,Indianapolis,D000225,133.63.96.21,M091,ATM,30,Doctor,118,1,6034.73,2024-11-04 08:09:24,86.0,16,0,90,-0.42478873613707363,-0.9179059174598371,2,0,1
AC00040,965.6599999999999,Raleigh,D000244,81.102.230.41,M009,ATM,53,Engineer,32,1,765.81,2024-11-04 08:08:58,352.0,33,0,8,2.7721229128685914,1.5855898361477643,0,1,0
AC00302,736.53,Philadelphia,D000548,219.193.239.152,M065,ATM,55,Engineer,120,1,9826.26,2024-11-04 08:09:38,130.0,30,0,64,1.8510763063846636,-0.5037938379157226,1,2,1
AC00271,213.42,Columbus,D000536,133.67.250.163,M052,ATM,45,Engineer,17,1,3736.38,2024-11-04 08:11:26,208.0,8,0,51,-0.25169805890057934,0.230313939457935,1,2,1
AC00495,94.09,Miami,D000429,116.237.223.50,M042,Branch,27,Student,203,1,646.85,2024-11-04 08:10:29,255.0,24,1,41,-0.7313754976983237,0.672660933516421,1,2,0
AC00246,91.23000000000002,Boston,D000184,32.240.176.64,M003,ATM,72,Retired,86,1,6385.12,2024-11-04 08:08:29,135.0,4,0,2,-0.7428719987874173,-0.45673564705843683,0,1,0
AC00139,263.92,San Diego,D000568,32.240.176.64,M074,Branch,57,Retired,233,1,4161.71,2024-11-04 08:10:43,207.0,36,1,73,-0.0487003998099391,0.22090230128647784,2,0,1
AC00298,77.5,Fort Worth,D000333,198.166.198.233,M061,Online,51,Doctor,201,1,11079.77,2024-11-04 08:08:15,143.0,13,2,60,-0.7980632435263181,-0.38144254168677966,1,2,1
AC00246,3.6499999999999773,Miami,D000115,21.28.32.1,M098,Online,69,Doctor,146,1,10017.11,2024-11-04 08:11:01,44.0,24,2,97,-1.0949221964737197,-1.3131947206610373,2,0,1
AC00323,43.879999999999995,Seattle,D000349,139.23.212.102,M038,Online,26,Student,251,1,1644.09,2024-11-04 08:08:21,317.0,39,2,37,-0.9332074276575522,1.2561825001467641,1,1,0
AC00310,591.98,El Paso,D000560,7.146.35.122,M069,ATM,28,Student,132,1,387.65,2024-11-04 08:07:44,118.0,12,0,68,1.270020630710366,-0.6167334959732084,2,0,1
AC00083,224.79,Boston,D000208,3.11.254.2,M063,Online,18,Student,129,1,528.38,2024-11-04 08:10:25,234.0,4,2,62,-0.20599343743799364,0.4750165319158208,1,0,1
AC00222,64.30000000000001,Louisville,D000084,219.98.242.240,M015,ATM,55,Retired,67,1,7530.3,2024-11-04 08:11:58,247.0,21,0,14,-0.8511240177836735,0.5973678281447637,0,1,0
AC00459,111.79000000000002,Jacksonville,D000530,110.235.207.187,M056,Online,62,Doctor,49,1,10887.59,2024-11-04 08:11:34,360.0,17,2,55,-0.6602258231259606,1.6608829415194215,1,2,1
AC00091,927.1599999999999,San Francisco,D000385,84.237.126.96,M013,ATM,59,Retired,153,1,7104.61,2024-11-04 08:10:20,79.0,37,0,12,2.617362321284638,-0.9837873846600371,0,1,0
AC00122,613.7,Fort Worth,D000670,86.83.61.143,M055,Branch,61,Retired,37,1,7307.11,2024-11-04 08:10:53,53.0,13,1,54,1.3573297228974692,-1.228489977117923,1,2,1
AC00432,26.069999999999993,Baltimore,D000552,194.174.252.1,M061,Branch,20,Student,19,3,349.98,2024-11-04 08:10:16,74.99999999999999,3,1,60,-1.0047992753487265,-1.0214339373458658,1,0,1
AC00218,170.45,San Francisco,D000560,50.202.8.53,M026,Branch,60,Engineer,199,1,2284.41,2024-11-04 08:09:17,5.0,37,1,25,-0.4244269581307736,-1.6802486093478661,0,1,0
AC00294,344.27,San Antonio,D000172,214.125.131.88,M031,Branch,22,Student,123,1,1918.36,2024-11-04 08:09:37,262.0,35,1,30,0.27428696470358427,0.738542400716621,0,1,0
AC00407,872.72,Washington,D000559,216.79.134.201,M033,Online,22,Student,288,1,503.01,2024-11-04 08:10:49,114.0,42,2,32,2.398526825029303,-0.654380048659037,0,1,0
